customer_id,senior_citizen,tenure_months,contract,internet_service,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C05388,0,54,Month-to-month,Fiber optic,Yes,No,Credit card,99.91,5395.14,1
C05389,0,63,Two year,Fiber optic,No,No,Bank transfer,64.24,4047.12,0
C05390,0,60,One year,Fiber optic,Yes,No,Mailed check,72.16,4329.6,0
C05391,0,31,Month-to-month,Fiber optic,No,Yes,Electronic check,87.47,2711.57,1
C05392,1,42,Two year,Fiber optic,Yes,No,Bank transfer,92.09,3867.78,0
C05393,0,12,Month-to-month,DSL,No,Yes,Electronic check,78.98,947.76,0
C05394,0,43,Month-to-month,DSL,No,Yes,Mailed check,60.16,2586.88,0
C05395,0,14,Month-to-month,Fiber optic,No,Yes,Mailed check,61.03,854.42,0
C05396,0,58,Month-to-month,DSL,Yes,Yes,Electronic check,51.38,2980.04,0
C05397,0,57,Month-to-month,Fiber optic,Yes,No,Electronic check,106.5,6070.5,0
C05398,0,3,One year,DSL,No,No,Credit card,64.55,193.65,1
C05399,0,68,Month-to-month,Fiber optic,No,Yes,Mailed check,67.83,4612.44,0
C05400,0,58,One year,Fiber optic,Yes,Yes,Electronic check,78.55,4555.9,0
C05401,0,27,Month-to-month,No,No,No,Mailed check,24.48,660.96,0
C05402,0,32,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,81.5,2608.0,0
C05403,0,5,Month-to-month,Fiber optic,Yes,Yes,Credit card,106.11,530.55,1
C05404,0,68,One year,No,No,No,Mailed check,24.23,1647.64,0
C05405,1,7,One year,Fiber optic,No,No,Electronic check,87.77,614.39,0
C05406,0,67,Month-to-month,Fiber optic,No,No,Mailed check,55.69,3731.23,0
C05407,1,47,Month-to-month,DSL,Yes,No,Bank transfer,36.83,1731.01,0
C05408,0,67,Month-to-month,Fiber optic,Yes,No,Electronic check,76.78,5144.26,0
C05409,0,27,Two year,Fiber optic,Yes,Yes,Bank transfer,73.8,1992.6,0
C05410,0,65,Month-to-month,Fiber optic,No,Yes,Mailed check,87.86,5710.9,0
C05411,0,31,One year,No,Yes,Yes,Credit card,17.15,531.65,0
C05412,1,25,Month-to-month,No,No,Yes,Mailed check,19.63,490.75,0
C05413,0,24,Month-to-month,No,No,No,Bank transfer,20.23,485.52,0
C05414,0,69,One year,Fiber optic,No,Yes,Bank transfer,85.24,5881.56,0
C05415,1,33,Month-to-month,No,No,Yes,Credit card,15.05,496.65,0
C05416,0,34,Month-to-month,No,Yes,Yes,Electronic check,16.72,568.48,0
C05417,0,46,Two year,DSL,No,No,Mailed check,64.93,2986.78,0
C05418,1,40,Month-to-month,Fiber optic,No,Yes,Electronic check,103.88,4155.2,1
C05419,0,39,Month-to-month,DSL,Yes,Yes,Electronic check,64.48,2514.72,0
C05420,0,27,Month-to-month,DSL,Yes,No,Mailed check,56.16,1516.32,0
C05421,0,11,Month-to-month,DSL,Yes,Yes,Mailed check,59.82,658.02,1
C05422,1,72,One year,Fiber optic,No,Yes,Bank transfer,106.57,7673.04,0
C05423,0,35,Month-to-month,DSL,No,Yes,Bank transfer,52.27,1829.45,0
C05424,0,70,Two year,DSL,No,No,Credit card,37.58,2630.6,0
C05425,1,33,One year,DSL,No,Yes,Mailed check,51.8,1709.4,0
C05426,0,43,Two year,Fiber optic,No,Yes,Bank transfer,100.85,4336.55,0
C05427,0,39,Two year,No,No,Yes,Electronic check,18.9,737.1,0
C05428,0,70,Two year,No,Yes,No,Mailed check,20.5,1435.0,0
C05429,0,8,One year,Fiber optic,No,Yes,Electronic check,84.39,675.12,0
C05430,0,37,Month-to-month,DSL,No,Yes,Credit card,67.25,2488.25,0
C05431,0,11,Month-to-month,No,No,Yes,Bank transfer,15.0,165.0,0
C05432,0,63,One year,DSL,Yes,No,Electronic check,56.06,3531.78,0
C05433,0,38,Month-to-month,No,Yes,Yes,Mailed check,24.38,926.44,0
C05434,0,67,One year,Fiber optic,No,Yes,Credit card,40.85,2736.95,0
C05435,0,20,Month-to-month,Fiber optic,No,Yes,Credit card,89.54,1790.8,1
C05436,0,11,Two year,DSL,Yes,No,Bank transfer,74.17,815.87,0
C05437,0,45,Month-to-month,DSL,Yes,Yes,Bank transfer,32.65,1469.25,0
C05438,0,10,Two year,Fiber optic,Yes,Yes,Credit card,74.37,743.7,0
C05439,0,27,Month-to-month,Fiber optic,No,Yes,Credit card,84.7,2286.9,1
C05440,0,22,Month-to-month,No,Yes,No,Mailed check,15.0,330.0,0
C05441,0,16,Two year,Fiber optic,Yes,No,Credit card,86.5,1384.0,0
C05442,0,9,Two year,Fiber optic,No,No,Bank transfer,106.95,962.55,1
C05443,0,47,One year,DSL,Yes,Yes,Electronic check,76.23,3582.81,0
C05444,0,55,Two year,Fiber optic,No,Yes,Bank transfer,81.57,4486.35,0
C05445,0,28,Month-to-month,DSL,No,No,Electronic check,77.23,2162.44,1
C05446,0,20,Two year,Fiber optic,No,Yes,Credit card,81.6,1632.0,0
C05447,0,11,Month-to-month,Fiber optic,No,Yes,Electronic check,92.9,1021.9,0
C05448,0,49,Month-to-month,No,Yes,Yes,Mailed check,22.54,1104.46,0
C05449,0,59,Month-to-month,Fiber optic,Yes,No,Credit card,94.52,5576.68,0
C05450,0,40,Month-to-month,DSL,No,No,Credit card,66.98,2679.2,0
C05451,0,31,One year,No,No,Yes,Electronic check,18.8,582.8,0
C05452,0,47,One year,Fiber optic,No,No,Credit card,80.87,3800.89,0
C05453,0,66,Month-to-month,Fiber optic,No,No,Mailed check,92.8,6124.8,0
C05454,0,72,Two year,Fiber optic,No,Yes,Bank transfer,118.53,8534.16,0
C05455,0,14,Month-to-month,No,Yes,Yes,Electronic check,22.23,311.22,0
C05456,0,34,Month-to-month,DSL,Yes,No,Electronic check,39.03,1327.02,0
C05457,1,63,One year,Fiber optic,No,Yes,Mailed check,112.48,7086.24,0
C05458,0,46,Month-to-month,No,No,Yes,Mailed check,16.83,774.18,1
C05459,0,59,Month-to-month,DSL,Yes,Yes,Electronic check,43.93,2591.87,0
C05460,0,72,One year,No,Yes,Yes,Electronic check,24.14,1738.08,0
C05461,0,7,Month-to-month,Fiber optic,Yes,No,Bank transfer,62.85,439.95,0
C05462,0,44,Month-to-month,DSL,No,Yes,Bank transfer,43.81,1927.64,0
C05463,0,38,One year,DSL,Yes,No,Bank transfer,38.03,1445.14,0
C05464,0,20,Month-to-month,No,No,Yes,Bank transfer,26.58,531.6,0
C05465,0,47,Two year,Fiber optic,Yes,Yes,Credit card,80.13,3766.11,0
C05466,1,7,One year,DSL,No,Yes,Mailed check,70.21,491.47,0
C05467,0,36,Month-to-month,DSL,Yes,Yes,Credit card,48.62,1750.32,0
C05468,0,30,Month-to-month,DSL,No,Yes,Mailed check,56.54,1696.2,0
C05469,0,28,Month-to-month,DSL,Yes,Yes,Credit card,59.94,1678.32,0
C05470,0,44,One year,Fiber optic,Yes,Yes,Bank transfer,79.89,3515.16,0
C05471,0,68,Month-to-month,DSL,Yes,Yes,Mailed check,57.44,3905.92,0
C05472,0,69,Two year,DSL,No,No,Electronic check,59.2,4084.8,0
C05473,0,51,Month-to-month,DSL,No,No,Electronic check,68.68,3502.68,0
C05474,0,24,One year,Fiber optic,Yes,Yes,Bank transfer,91.07,2185.68,0
C05475,0,70,Month-to-month,Fiber optic,Yes,Yes,Electronic check,103.06,7214.2,0
C05476,1,72,Month-to-month,Fiber optic,No,No,Bank transfer,88.61,6379.92,0
C05477,0,61,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,77.88,4750.68,0
C05478,0,63,One year,No,No,Yes,Bank transfer,17.15,1080.45,0
C05479,0,59,Two year,Fiber optic,Yes,Yes,Electronic check,89.42,5275.78,0
C05480,0,55,Month-to-month,No,No,Yes,Electronic check,20.94,1151.7,0
C05481,1,52,Month-to-month,Fiber optic,No,No,Mailed check,83.74,4354.48,0
C05482,0,46,Month-to-month,DSL,No,Yes,Mailed check,59.77,2749.42,0
C05483,0,47,Month-to-month,No,No,Yes,Electronic check,16.01,752.47,0
C05484,0,28,Two year,Fiber optic,Yes,Yes,Mailed check,89.05,2493.4,0
C05485,0,64,Two year,Fiber optic,Yes,Yes,Electronic check,82.44,5276.16,0
C05486,0,46,Two year,DSL,No,No,Electronic check,67.05,3084.3,0
C05487,0,44,Month-to-month,Fiber optic,Yes,Yes,Mailed check,75.81,3335.64,0
C05488,1,54,Month-to-month,No,Yes,Yes,Bank transfer,21.31,1150.74,0
C05489,0,5,One year,DSL,No,No,Mailed check,70.51,352.55,0
C05490,0,67,Month-to-month,DSL,Yes,No,Bank transfer,46.37,3106.79,0
C05491,0,42,One year,DSL,No,No,Electronic check,37.4,1570.8,0
C05492,0,68,Month-to-month,Fiber optic,Yes,Yes,Electronic check,70.86,4818.48,0
C05493,1,7,Month-to-month,No,Yes,No,Credit card,22.09,154.63,1
C05494,0,17,Two year,Fiber optic,Yes,Yes,Mailed check,92.37,1570.29,0
C05495,0,69,Month-to-month,No,Yes,Yes,Bank transfer,16.63,1147.47,0
C05496,0,50,Two year,Fiber optic,Yes,No,Bank transfer,47.83,2391.5,0
C05497,0,47,Month-to-month,Fiber optic,No,Yes,Mailed check,90.86,4270.42,0
C05498,0,29,Month-to-month,DSL,No,Yes,Electronic check,71.18,2064.22,0
C05499,0,40,Month-to-month,DSL,Yes,Yes,Credit card,54.83,2193.2,0
C05500,1,39,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,53.14,2072.46,0
C05501,0,14,Month-to-month,DSL,No,No,Bank transfer,64.63,904.82,1
C05502,1,41,Month-to-month,DSL,Yes,Yes,Credit card,61.63,2526.83,0
C05503,0,37,One year,No,Yes,Yes,Mailed check,15.0,555.0,0
C05504,0,22,Two year,Fiber optic,No,No,Electronic check,96.73,2128.06,0
C05505,1,25,Month-to-month,DSL,No,Yes,Credit card,60.26,1506.5,0
C05506,0,56,Month-to-month,Fiber optic,Yes,Yes,Credit card,86.21,4827.76,0
C05507,1,49,Month-to-month,Fiber optic,No,Yes,Mailed check,76.46,3746.54,1
C05508,0,34,One year,No,Yes,Yes,Electronic check,18.36,624.24,0
C05509,0,44,One year,Fiber optic,No,No,Credit card,84.41,3714.04,0
C05510,0,17,Month-to-month,DSL,Yes,No,Electronic check,50.51,858.67,0
C05511,0,36,Month-to-month,DSL,No,Yes,Electronic check,56.53,2035.08,1
C05512,0,41,Month-to-month,DSL,No,Yes,Credit card,41.86,1716.26,0
C05513,1,18,Month-to-month,Fiber optic,Yes,No,Electronic check,101.73,1831.14,0
C05514,0,12,Month-to-month,Fiber optic,No,No,Credit card,93.59,1123.08,1
C05515,0,38,Two year,Fiber optic,Yes,Yes,Bank transfer,120.87,4593.06,0
C05516,1,68,Month-to-month,Fiber optic,No,No,Credit card,80.35,5463.8,1
C05517,1,33,Month-to-month,DSL,Yes,Yes,Credit card,81.12,2676.96,0
C05518,0,65,Month-to-month,DSL,Yes,No,Mailed check,61.48,3996.2,0
C05519,0,62,One year,DSL,No,Yes,Bank transfer,37.64,2333.68,0
C05520,0,54,Month-to-month,Fiber optic,Yes,Yes,Electronic check,97.04,5240.16,0
C05521,1,65,Month-to-month,Fiber optic,Yes,Yes,Credit card,40.79,2651.35,1
C05522,0,30,Month-to-month,No,No,Yes,Credit card,15.0,450.0,0
C05523,0,55,One year,DSL,No,Yes,Mailed check,62.67,3446.85,0
C05524,0,10,Month-to-month,Fiber optic,Yes,No,Bank transfer,82.91,829.1,1
C05525,0,23,Two year,DSL,No,Yes,Credit card,52.45,1206.35,0
C05526,0,41,Month-to-month,Fiber optic,No,Yes,Mailed check,98.59,4042.19,0
C05527,1,2,Month-to-month,DSL,No,Yes,Electronic check,51.45,102.9,1
C05528,0,55,Two year,Fiber optic,No,Yes,Credit card,88.0,4840.0,0
C05529,1,67,Two year,DSL,No,No,Electronic check,73.36,4915.12,0
C05530,0,7,Month-to-month,DSL,No,No,Electronic check,53.94,377.58,0
C05531,0,72,Two year,Fiber optic,Yes,Yes,Mailed check,106.46,7665.12,0
C05532,0,6,Month-to-month,Fiber optic,No,Yes,Mailed check,87.93,527.58,1
C05533,1,9,Month-to-month,Fiber optic,No,Yes,Electronic check,97.62,878.58,1
C05534,0,55,Two year,DSL,No,Yes,Credit card,55.68,3062.4,0
C05535,0,50,One year,No,No,No,Electronic check,17.78,889.0,0
C05536,0,68,Month-to-month,DSL,Yes,Yes,Credit card,58.17,3955.56,0
C05537,0,31,One year,Fiber optic,No,No,Bank transfer,80.75,2503.25,1
C05538,0,41,Month-to-month,No,No,No,Mailed check,21.09,864.69,0
C05539,0,10,Month-to-month,Fiber optic,No,Yes,Mailed check,86.6,866.0,1
C05540,0,50,Two year,DSL,Yes,Yes,Electronic check,61.88,3094.0,0
C05541,0,72,Month-to-month,Fiber optic,No,Yes,Credit card,81.67,5880.24,0
C05542,0,43,One year,DSL,Yes,No,Bank transfer,49.69,2136.67,0
C05543,0,68,One year,Fiber optic,No,Yes,Credit card,82.23,5591.64,0
C05544,0,28,One year,Fiber optic,No,No,Electronic check,85.02,2380.56,0
C05545,0,71,Month-to-month,Fiber optic,No,Yes,Credit card,112.13,7961.23,0
C05546,0,39,Two year,No,No,Yes,Credit card,20.43,796.77,0
C05547,0,10,One year,DSL,No,Yes,Bank transfer,37.3,373.0,0
C05548,0,26,One year,DSL,Yes,Yes,Bank transfer,57.02,1482.52,0
C05549,0,35,Month-to-month,Fiber optic,No,Yes,Mailed check,88.29,3090.15,1
C05550,0,4,Month-to-month,Fiber optic,No,No,Bank transfer,81.54,326.16,1
C05551,0,65,Month-to-month,Fiber optic,No,Yes,Credit card,82.5,5362.5,1
C05552,0,17,Month-to-month,Fiber optic,Yes,Yes,Credit card,79.69,1354.73,0
C05553,0,49,Month-to-month,Fiber optic,Yes,No,Mailed check,113.09,5541.41,1
C05554,0,67,One year,No,Yes,No,Bank transfer,29.48,1975.16,0
C05555,0,31,Two year,Fiber optic,No,Yes,Mailed check,90.11,2793.41,1
C05556,0,44,Month-to-month,DSL,No,No,Mailed check,33.43,1470.92,0
C05557,0,37,Month-to-month,DSL,No,Yes,Bank transfer,49.69,1838.53,0
C05558,0,55,One year,Fiber optic,Yes,Yes,Mailed check,102.76,5651.8,0
C05559,0,2,Month-to-month,DSL,No,No,Bank transfer,53.77,107.54,0
C05560,0,26,Two year,DSL,No,No,Credit card,55.9,1453.4,0
C05561,1,44,Month-to-month,DSL,Yes,No,Electronic check,36.93,1624.92,1
C05562,0,6,Month-to-month,Fiber optic,No,No,Mailed check,85.29,511.74,1
C05563,0,62,Month-to-month,No,No,No,Electronic check,23.14,1434.68,0
C05564,0,46,Two year,Fiber optic,Yes,Yes,Electronic check,80.69,3711.74,0
C05565,0,0,Month-to-month,DSL,No,Yes,Electronic check,56.83,56.83,1
C05566,0,0,One year,Fiber optic,Yes,No,Mailed check,74.95,74.95,0
C05567,0,11,Month-to-month,Fiber optic,Yes,Yes,Electronic check,125.37,1379.07,1
C05568,0,48,Month-to-month,No,No,No,Bank transfer,26.93,1292.64,0
C05569,1,37,Two year,Fiber optic,Yes,Yes,Mailed check,97.48,3606.76,0
C05570,0,35,Month-to-month,Fiber optic,No,Yes,Electronic check,69.39,2428.65,1
C05571,0,40,Month-to-month,No,No,Yes,Credit card,19.27,770.8,0
C05572,1,36,Month-to-month,Fiber optic,Yes,No,Bank transfer,94.06,3386.16,1
C05573,0,25,Two year,DSL,Yes,No,Credit card,68.22,1705.5,0
C05574,0,0,Month-to-month,Fiber optic,No,Yes,Credit card,63.93,63.93,1
C05575,0,2,Month-to-month,Fiber optic,Yes,Yes,Electronic check,90.36,180.72,1
C05576,0,50,Two year,Fiber optic,Yes,Yes,Bank transfer,83.0,4150.0,0
C05577,0,54,One year,No,Yes,Yes,Electronic check,22.12,1194.48,0
C05578,1,17,Two year,DSL,No,Yes,Bank transfer,51.95,883.15,0
C05579,1,17,One year,Fiber optic,Yes,Yes,Credit card,71.74,1219.58,0
C05580,0,29,One year,DSL,No,No,Electronic check,59.68,1730.72,0
C05581,0,47,Month-to-month,DSL,Yes,Yes,Bank transfer,64.46,3029.62,0
C05582,0,43,Month-to-month,Fiber optic,Yes,Yes,Electronic check,92.65,3983.95,0
C05583,0,40,One year,Fiber optic,No,Yes,Bank transfer,59.21,2368.4,0
C05584,0,2,One year,Fiber optic,Yes,No,Electronic check,77.53,155.06,0
C05585,0,31,Two year,DSL,No,Yes,Credit card,32.21,998.51,0
C05586,0,54,One year,DSL,No,Yes,Mailed check,82.07,4431.78,0
C05587,0,43,Month-to-month,Fiber optic,No,Yes,Credit card,95.85,4121.55,1
C05588,1,58,Month-to-month,Fiber optic,No,Yes,Credit card,96.11,5574.38,0
C05589,0,50,One year,Fiber optic,No,No,Electronic check,74.09,3704.5,0
C05590,0,65,Month-to-month,Fiber optic,Yes,No,Bank transfer,93.0,6045.0,0
C05591,0,41,One year,No,Yes,No,Bank transfer,30.97,1269.77,0
C05592,1,41,One year,No,No,Yes,Mailed check,17.44,715.04,0
C05593,0,40,Month-to-month,Fiber optic,No,Yes,Bank transfer,83.05,3322.0,1
C05594,0,19,One year,Fiber optic,No,Yes,Mailed check,40.4,767.6,0
C05595,1,31,One year,Fiber optic,No,No,Credit card,98.42,3051.02,0
C05596,0,12,Two year,No,Yes,No,Bank transfer,17.09,205.08,0
C05597,0,31,Month-to-month,Fiber optic,No,No,Mailed check,80.89,2507.59,0
C05598,0,10,One year,Fiber optic,No,No,Credit card,90.04,900.4,1
C05599,0,35,Month-to-month,Fiber optic,No,No,Bank transfer,63.63,2227.05,1
C05600,0,69,Month-to-month,Fiber optic,No,Yes,Mailed check,86.12,5942.28,0
C05601,1,33,Month-to-month,No,Yes,No,Mailed check,15.0,495.0,0
C05602,0,53,Two year,No,No,Yes,Electronic check,19.23,1019.19,0
C05603,0,32,Two year,DSL,No,Yes,Mailed check,61.4,1964.8,0
C05604,0,66,Month-to-month,DSL,No,No,Bank transfer,59.37,3918.42,0
C05605,0,15,One year,Fiber optic,No,Yes,Bank transfer,70.04,1050.6,0
C05606,0,60,Month-to-month,Fiber optic,No,Yes,Credit card,75.62,4537.2,0
C05607,0,52,One year,No,No,Yes,Electronic check,15.0,780.0,0
C05608,0,64,Month-to-month,DSL,Yes,No,Mailed check,51.46,3293.44,0
C05609,1,9,One year,No,Yes,Yes,Credit card,21.04,189.36,0
C05610,0,65,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,103.43,6722.95,0
C05611,0,66,One year,DSL,No,Yes,Mailed check,62.03,4093.98,0
C05612,0,21,Month-to-month,DSL,No,Yes,Credit card,52.14,1094.94,0
C05613,1,45,One year,Fiber optic,No,Yes,Credit card,88.9,4000.5,1
C05614,0,42,One year,DSL,No,No,Mailed check,68.57,2879.94,1
C05615,1,3,Month-to-month,No,No,Yes,Credit card,16.4,49.2,1
C05616,0,38,Month-to-month,Fiber optic,Yes,Yes,Electronic check,57.86,2198.68,0
C05617,0,48,Two year,Fiber optic,No,No,Bank transfer,101.34,4864.32,0
C05618,0,14,One year,DSL,No,Yes,Electronic check,34.27,479.78,1
C05619,0,26,Month-to-month,No,Yes,No,Bank transfer,18.85,490.1,0
C05620,0,42,Month-to-month,Fiber optic,Yes,Yes,Mailed check,78.91,3314.22,0
C05621,0,67,Month-to-month,Fiber optic,No,Yes,Credit card,57.6,3859.2,0
C05622,0,4,One year,Fiber optic,Yes,No,Credit card,50.82,203.28,0
C05623,0,68,One year,Fiber optic,No,No,Mailed check,70.83,4816.44,0
C05624,0,59,Month-to-month,No,No,No,Electronic check,23.06,1360.54,1
C05625,0,61,One year,Fiber optic,Yes,No,Bank transfer,104.47,6372.67,0
C05626,0,3,One year,Fiber optic,No,Yes,Credit card,89.53,268.59,1
C05627,1,41,One year,DSL,Yes,Yes,Credit card,59.76,2450.16,0
C05628,0,26,Month-to-month,DSL,No,No,Electronic check,52.86,1374.36,0
C05629,0,67,Month-to-month,Fiber optic,Yes,No,Electronic check,105.41,7062.47,0
C05630,0,54,Month-to-month,DSL,No,Yes,Electronic check,43.3,2338.2,0
C05631,0,47,Month-to-month,Fiber optic,No,Yes,Mailed check,116.53,5476.91,1
C05632,0,2,Month-to-month,No,Yes,Yes,Mailed check,17.37,34.74,0
C05633,0,63,Month-to-month,Fiber optic,No,No,Electronic check,117.02,7372.26,1
C05634,0,35,Month-to-month,DSL,No,No,Electronic check,59.84,2094.4,0
C05635,1,11,One year,Fiber optic,No,Yes,Mailed check,79.88,878.68,0
C05636,0,63,Month-to-month,DSL,No,Yes,Electronic check,42.69,2689.47,0
C05637,0,66,One year,No,No,No,Credit card,21.4,1412.4,0
C05638,0,36,Month-to-month,Fiber optic,No,Yes,Credit card,75.24,2708.64,1
C05639,0,48,One year,Fiber optic,No,No,Electronic check,68.48,3287.04,0
C05640,0,44,Month-to-month,Fiber optic,No,No,Bank transfer,80.74,3552.56,0
C05641,0,22,One year,Fiber optic,Yes,No,Electronic check,73.42,1615.24,0
C05642,0,54,One year,DSL,Yes,Yes,Electronic check,52.68,2844.72,0
C05643,0,72,Month-to-month,DSL,No,No,Mailed check,54.59,3930.48,0
C05644,0,68,One year,Fiber optic,Yes,Yes,Credit card,86.43,5877.24,0
C05645,0,50,Month-to-month,No,No,Yes,Credit card,19.28,964.0,0
C05646,0,26,One year,DSL,No,Yes,Bank transfer,60.07,1561.82,0
C05647,0,66,Month-to-month,DSL,No,Yes,Electronic check,68.98,4552.68,0
C05648,0,67,Month-to-month,DSL,No,Yes,Electronic check,43.96,2945.32,0
C05649,0,0,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,69.75,69.75,1
C05650,0,24,Two year,DSL,Yes,Yes,Mailed check,38.77,930.48,0
C05651,0,40,Month-to-month,Fiber optic,Yes,No,Bank transfer,103.95,4158.0,0
C05652,0,42,One year,DSL,No,No,Bank transfer,61.78,2594.76,0
C05653,1,52,Month-to-month,Fiber optic,No,No,Bank transfer,111.44,5794.88,1
C05654,0,37,Month-to-month,DSL,No,No,Bank transfer,75.73,2802.01,0
C05655,0,1,Month-to-month,Fiber optic,Yes,Yes,Credit card,93.92,93.92,0
C05656,0,12,Two year,DSL,Yes,Yes,Bank transfer,53.36,640.32,0
C05657,0,55,One year,Fiber optic,No,Yes,Credit card,84.09,4624.95,0
C05658,0,50,Month-to-month,No,No,Yes,Mailed check,30.09,1504.5,0
C05659,0,47,One year,DSL,No,No,Electronic check,70.17,3297.99,0
C05660,0,32,Month-to-month,No,No,No,Bank transfer,22.9,732.8,0
C05661,0,20,Month-to-month,DSL,No,Yes,Credit card,63.47,1269.4,0
C05662,0,22,Month-to-month,Fiber optic,No,Yes,Credit card,65.36,1437.92,1
C05663,0,50,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,69.47,3473.5,0
C05664,0,36,Month-to-month,DSL,Yes,No,Credit card,40.38,1453.68,0
C05665,0,9,One year,Fiber optic,Yes,Yes,Credit card,77.13,694.17,0
C05666,0,29,Month-to-month,DSL,No,Yes,Credit card,52.59,1525.11,1
C05667,0,60,Two year,Fiber optic,No,Yes,Credit card,74.33,4459.8,0
C05668,0,43,One year,Fiber optic,No,Yes,Mailed check,99.63,4284.09,0
C05669,0,63,Two year,No,No,No,Electronic check,24.23,1526.49,0
C05670,0,37,One year,DSL,No,No,Mailed check,29.65,1097.05,0
C05671,1,35,Two year,No,No,No,Electronic check,16.05,561.75,0
C05672,0,69,Month-to-month,DSL,No,No,Electronic check,47.05,3246.45,0
C05673,1,37,Month-to-month,Fiber optic,No,Yes,Bank transfer,64.43,2383.91,0
C05674,1,9,Month-to-month,DSL,Yes,No,Electronic check,48.3,434.7,0
C05675,0,29,Two year,DSL,No,Yes,Electronic check,44.04,1277.16,0
C05676,1,47,Month-to-month,DSL,No,Yes,Electronic check,43.72,2054.84,1
C05677,0,25,One year,Fiber optic,No,No,Mailed check,102.75,2568.75,0
C05678,0,29,One year,DSL,Yes,No,Bank transfer,52.13,1511.77,0
C05679,0,63,Month-to-month,Fiber optic,Yes,Yes,Credit card,89.29,5625.27,0
C05680,0,31,Two year,No,No,No,Bank transfer,15.0,465.0,1
C05681,1,22,Month-to-month,DSL,No,No,Bank transfer,58.8,1293.6,1
C05682,0,7,Month-to-month,DSL,Yes,Yes,Mailed check,64.62,452.34,1
C05683,0,29,One year,DSL,No,No,Mailed check,55.17,1599.93,0
C05684,0,55,Month-to-month,DSL,No,Yes,Bank transfer,71.37,3925.35,0
C05685,0,21,Month-to-month,Fiber optic,Yes,Yes,Electronic check,100.72,2115.12,0
C05686,0,34,Month-to-month,Fiber optic,No,Yes,Electronic check,72.68,2471.12,1
C05687,0,47,Month-to-month,DSL,Yes,No,Credit card,43.74,2055.78,0
C05688,1,67,One year,DSL,No,No,Credit card,58.16,3896.72,0
C05689,0,59,Two year,Fiber optic,Yes,Yes,Credit card,52.75,3112.25,0
C05690,0,20,Month-to-month,DSL,No,Yes,Bank transfer,71.81,1436.2,1
C05691,0,11,Month-to-month,Fiber optic,No,Yes,Credit card,97.52,1072.72,1
C05692,0,48,Month-to-month,No,Yes,Yes,Credit card,25.12,1205.76,0
C05693,0,18,Two year,DSL,No,Yes,Electronic check,38.59,694.62,0
C05694,0,28,One year,Fiber optic,No,No,Mailed check,85.83,2403.24,0
C05695,0,7,Month-to-month,No,Yes,Yes,Electronic check,21.95,153.65,0
C05696,0,56,Month-to-month,Fiber optic,No,No,Mailed check,94.33,5282.48,0
C05697,1,11,Two year,Fiber optic,No,No,Credit card,60.82,669.02,0
C05698,0,27,Two year,Fiber optic,No,Yes,Credit card,83.46,2253.42,0
C05699,0,29,Month-to-month,Fiber optic,No,No,Credit card,86.86,2518.94,0
C05700,0,3,Two year,Fiber optic,No,No,Mailed check,64.52,193.56,0
C05701,0,56,Month-to-month,Fiber optic,Yes,Yes,Electronic check,64.31,3601.36,0
C05702,0,45,Month-to-month,Fiber optic,Yes,Yes,Mailed check,79.53,3578.85,0
C05703,0,39,One year,Fiber optic,No,No,Electronic check,85.13,3320.07,0
C05704,0,12,Month-to-month,Fiber optic,No,No,Credit card,85.18,1022.16,0
C05705,0,3,Month-to-month,No,No,No,Bank transfer,18.67,56.01,0
C05706,0,4,Two year,DSL,No,Yes,Electronic check,43.61,174.44,0
C05707,0,45,Two year,DSL,Yes,No,Mailed check,56.82,2556.9,0
C05708,0,54,Month-to-month,Fiber optic,Yes,Yes,Mailed check,89.48,4831.92,0
C05709,0,58,One year,DSL,No,Yes,Bank transfer,53.94,3128.52,0
